"Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
NA,40,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,45,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,49,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,36,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,31,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,23,"Wade","Ozone","Cumberland",35.158686,-78.728035
0005-01-17,28,"Wade","Ozone","Cumberland",35.158686,-78.728035
0005-02-17,49,"Wade","Ozone","Cumberland",35.158686,-78.728035
0005-03-17,54,"Wade","Ozone","Cumberland",35.158686,-78.728035
0005-04-17,48,"Wade","Ozone","Cumberland",35.158686,-78.728035
0005-05-17,42,"Wade","Ozone","Cumberland",35.158686,-78.728035
0005-06-17,43,"Wade","Ozone","Cumberland",35.158686,-78.728035
0005-07-17,44,"Wade","Ozone","Cumberland",35.158686,-78.728035
0005-08-17,64,"Wade","Ozone","Cumberland",35.158686,-78.728035
0005-09-17,44,"Wade","Ozone","Cumberland",35.158686,-78.728035
0005-10-17,61,"Wade","Ozone","Cumberland",35.158686,-78.728035
0005-11-17,51,"Wade","Ozone","Cumberland",35.158686,-78.728035
0005-12-17,30,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,30,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,54,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,84,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,77,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,77,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,50,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,48,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,38,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,26,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,32,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,22,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,24,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,43,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,64,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,58,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,47,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,46,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,40,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,41,"Wade","Ozone","Cumberland",35.158686,-78.728035
0006-01-17,44,"Wade","Ozone","Cumberland",35.158686,-78.728035
0006-02-17,74,"Wade","Ozone","Cumberland",35.158686,-78.728035
0006-03-17,84,"Wade","Ozone","Cumberland",35.158686,-78.728035
0006-04-17,40,"Wade","Ozone","Cumberland",35.158686,-78.728035
0006-05-17,28,"Wade","Ozone","Cumberland",35.158686,-78.728035
0006-06-17,51,"Wade","Ozone","Cumberland",35.158686,-78.728035
0006-07-17,37,"Wade","Ozone","Cumberland",35.158686,-78.728035
0006-08-17,39,"Wade","Ozone","Cumberland",35.158686,-78.728035
0006-09-17,48,"Wade","Ozone","Cumberland",35.158686,-78.728035
0006-10-17,51,"Wade","Ozone","Cumberland",35.158686,-78.728035
0006-11-17,44,"Wade","Ozone","Cumberland",35.158686,-78.728035
0006-12-17,47,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,54,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,43,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,50,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,42,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,24,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,32,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,24,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,31,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,24,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,20,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,24,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,26,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,38,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,58,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,48,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,47,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,50,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,20,"Wade","Ozone","Cumberland",35.158686,-78.728035
0007-01-17,23,"Wade","Ozone","Cumberland",35.158686,-78.728035
0007-02-17,38,"Wade","Ozone","Cumberland",35.158686,-78.728035
0007-03-17,39,"Wade","Ozone","Cumberland",35.158686,-78.728035
0007-04-17,29,"Wade","Ozone","Cumberland",35.158686,-78.728035
0007-05-17,32,"Wade","Ozone","Cumberland",35.158686,-78.728035
0007-06-17,32,"Wade","Ozone","Cumberland",35.158686,-78.728035
0007-07-17,40,"Wade","Ozone","Cumberland",35.158686,-78.728035
0007-08-17,40,"Wade","Ozone","Cumberland",35.158686,-78.728035
0007-09-17,40,"Wade","Ozone","Cumberland",35.158686,-78.728035
0007-10-17,34,"Wade","Ozone","Cumberland",35.158686,-78.728035
0007-11-17,40,"Wade","Ozone","Cumberland",35.158686,-78.728035
0007-12-17,38,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,34,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,36,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,38,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,35,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,33,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,31,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,46,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,64,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,51,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,43,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,46,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,38,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,77,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,45,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,44,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,36,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,43,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,37,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,45,"Wade","Ozone","Cumberland",35.158686,-78.728035
0008-01-17,44,"Wade","Ozone","Cumberland",35.158686,-78.728035
0008-02-17,47,"Wade","Ozone","Cumberland",35.158686,-78.728035
0008-03-17,36,"Wade","Ozone","Cumberland",35.158686,-78.728035
0008-04-17,41,"Wade","Ozone","Cumberland",35.158686,-78.728035
0008-05-17,39,"Wade","Ozone","Cumberland",35.158686,-78.728035
0008-06-17,37,"Wade","Ozone","Cumberland",35.158686,-78.728035
0008-07-17,26,"Wade","Ozone","Cumberland",35.158686,-78.728035
0008-08-17,26,"Wade","Ozone","Cumberland",35.158686,-78.728035
0008-09-17,35,"Wade","Ozone","Cumberland",35.158686,-78.728035
0008-10-17,44,"Wade","Ozone","Cumberland",35.158686,-78.728035
0008-11-17,35,"Wade","Ozone","Cumberland",35.158686,-78.728035
0008-12-17,27,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,27,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,24,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,33,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,39,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,30,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,37,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,45,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,46,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,38,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,29,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,43,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,35,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,45,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,42,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,44,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,38,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,28,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,39,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,31,"Wade","Ozone","Cumberland",35.158686,-78.728035
0009-01-17,24,"Wade","Ozone","Cumberland",35.158686,-78.728035
0009-02-17,28,"Wade","Ozone","Cumberland",35.158686,-78.728035
0009-03-17,32,"Wade","Ozone","Cumberland",35.158686,-78.728035
0009-04-17,42,"Wade","Ozone","Cumberland",35.158686,-78.728035
0009-05-17,32,"Wade","Ozone","Cumberland",35.158686,-78.728035
0009-06-17,29,"Wade","Ozone","Cumberland",35.158686,-78.728035
0009-07-17,39,"Wade","Ozone","Cumberland",35.158686,-78.728035
0009-08-17,41,"Wade","Ozone","Cumberland",35.158686,-78.728035
0009-09-17,39,"Wade","Ozone","Cumberland",35.158686,-78.728035
0009-10-17,29,"Wade","Ozone","Cumberland",35.158686,-78.728035
0009-11-17,22,"Wade","Ozone","Cumberland",35.158686,-78.728035
0009-12-17,20,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,35,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,37,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,41,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,38,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,34,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,36,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,34,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,43,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,47,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,49,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,48,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,43,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,27,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,22,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,32,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,74,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,38,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,43,"Wade","Ozone","Cumberland",35.158686,-78.728035
0010-01-17,34,"Wade","Ozone","Cumberland",35.158686,-78.728035
0010-02-17,39,"Wade","Ozone","Cumberland",35.158686,-78.728035
0010-03-17,44,"Wade","Ozone","Cumberland",35.158686,-78.728035
0010-04-17,38,"Wade","Ozone","Cumberland",35.158686,-78.728035
0010-05-17,38,"Wade","Ozone","Cumberland",35.158686,-78.728035
0010-06-17,32,"Wade","Ozone","Cumberland",35.158686,-78.728035
0010-07-17,18,"Wade","Ozone","Cumberland",35.158686,-78.728035
0010-08-17,10,"Wade","Ozone","Cumberland",35.158686,-78.728035
0010-09-17,16,"Wade","Ozone","Cumberland",35.158686,-78.728035
0010-10-17,22,"Wade","Ozone","Cumberland",35.158686,-78.728035
0010-11-17,17,"Wade","Ozone","Cumberland",35.158686,-78.728035
0010-12-17,30,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,29,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,24,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,30,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,19,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,32,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,36,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,35,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,48,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,44,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,44,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,34,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,33,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,38,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,36,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,41,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,34,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,22,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,30,"Wade","Ozone","Cumberland",35.158686,-78.728035
NA,31,"Wade","Ozone","Cumberland",35.158686,-78.728035
0003-01-17,31,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0003-02-17,40,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0003-03-17,43,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0003-04-17,43,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0003-05-17,42,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0003-06-17,47,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0003-07-17,46,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0003-08-17,45,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0003-09-17,50,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0003-10-17,44,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0003-11-17,43,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0003-12-17,35,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,32,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,36,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,43,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,45,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,54,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,41,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,36,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,44,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,61,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,46,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,46,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,47,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,43,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,44,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,41,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,42,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,48,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,44,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,44,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0004-01-17,42,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0004-02-17,41,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0004-03-17,44,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0004-04-17,46,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0004-05-17,32,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0004-06-17,40,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0004-07-17,44,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0004-08-17,50,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0004-09-17,67,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0004-10-17,51,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0004-11-17,50,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0004-12-17,48,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,48,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,50,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,54,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,51,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,50,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,38,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,41,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,42,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,48,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,46,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,24,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,17,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,34,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,46,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,48,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,38,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,31,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,24,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0005-01-17,28,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0005-02-17,47,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0005-03-17,50,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0005-04-17,50,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0005-05-17,41,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0005-06-17,44,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0005-07-17,44,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0005-08-17,64,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0005-09-17,46,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0005-10-17,80,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0005-11-17,58,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0005-12-17,29,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,28,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,54,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,71,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,100,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,71,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,50,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,47,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,48,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,26,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,34,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,24,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,28,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,42,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,64,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,50,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,45,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,46,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,40,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,41,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0006-01-17,46,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0006-02-17,64,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0006-03-17,77,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0006-04-17,40,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0006-05-17,27,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0006-06-17,50,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0006-07-17,39,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0006-08-17,39,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0006-09-17,50,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0006-10-17,54,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0006-11-17,47,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0006-12-17,51,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,50,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,44,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,49,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,42,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,32,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,33,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,27,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,35,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,23,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,19,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,23,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,26,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,37,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,58,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,48,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,49,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,61,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,24,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0007-01-17,27,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0007-02-17,38,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0007-03-17,43,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0007-04-17,29,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0007-05-17,36,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0007-06-17,31,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0007-07-17,41,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0007-08-17,43,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0007-09-17,42,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0007-10-17,39,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0007-11-17,39,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0007-12-17,37,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,31,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,34,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,40,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,34,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,35,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,35,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,58,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,67,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,51,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,44,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,47,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,39,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,74,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,49,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,44,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,38,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,44,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,39,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,46,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0008-01-17,47,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0008-02-17,51,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0008-03-17,40,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0008-04-17,39,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0008-05-17,41,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0008-06-17,44,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0008-07-17,27,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0008-08-17,28,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0008-09-17,36,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0008-10-17,45,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0008-11-17,30,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0008-12-17,30,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,24,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,30,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,39,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,42,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,36,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,37,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,46,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,48,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,41,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,27,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,43,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,36,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,48,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,43,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,46,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,39,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,28,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,40,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
NA,30,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0009-01-17,30,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0009-02-17,33,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0009-03-17,34,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0009-04-17,47,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0009-05-17,34,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
0009-06-17,31,"Honeycutt School","Ozone","Cumberland",35.00230353,-78.99169234
